    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0                         0    4.000000000000000e-001
                         0    4.000000000000000e-001    2.000000000000000e-001                         0                         0    4.000000000000000e-001
    2.000000000000000e-001                         0    4.000000000000000e-001                         0                         0    4.000000000000000e-001
                         0    2.000000000000000e-001    4.000000000000000e-001                         0                         0    4.000000000000000e-001
                         0                         0    6.000000000000000e-001                         0                         0    4.000000000000000e-001
    4.000000000000000e-001                         0                         0    2.000000000000000e-001                         0    4.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001                         0    4.000000000000000e-001
                         0    4.000000000000000e-001                         0    2.000000000000000e-001                         0    4.000000000000000e-001
    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001
                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001
                         0                         0    4.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001
    2.000000000000000e-001                         0                         0    4.000000000000000e-001                         0    4.000000000000000e-001
                         0    2.000000000000000e-001                         0    4.000000000000000e-001                         0    4.000000000000000e-001
                         0                         0    2.000000000000000e-001    4.000000000000000e-001                         0    4.000000000000000e-001
                         0                         0                         0    6.000000000000000e-001                         0    4.000000000000000e-001
    4.000000000000000e-001                         0                         0                         0    2.000000000000000e-001    4.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001                         0                         0    2.000000000000000e-001    4.000000000000000e-001
                         0    4.000000000000000e-001                         0                         0    2.000000000000000e-001    4.000000000000000e-001
    2.000000000000000e-001                         0    2.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001
                         0    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001
                         0                         0    4.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001
    2.000000000000000e-001                         0                         0    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001
                         0    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001
                         0                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001
                         0                         0                         0    4.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001
    2.000000000000000e-001                         0                         0                         0    4.000000000000000e-001    4.000000000000000e-001
                         0    2.000000000000000e-001                         0                         0    4.000000000000000e-001    4.000000000000000e-001
                         0                         0    2.000000000000000e-001                         0    4.000000000000000e-001    4.000000000000000e-001
                         0                         0                         0    2.000000000000000e-001    4.000000000000000e-001    4.000000000000000e-001
                         0                         0                         0                         0    6.000000000000000e-001    4.000000000000000e-001
    8.000000000000000e-001                         0                         0                         0                         0    2.000000000000000e-001
    6.000000000000000e-001    2.000000000000000e-001                         0                         0                         0    2.000000000000000e-001
    4.000000000000000e-001    4.000000000000000e-001                         0                         0                         0    2.000000000000000e-001
    2.000000000000000e-001    6.000000000000000e-001                         0                         0                         0    2.000000000000000e-001
                         0    8.000000000000000e-001                         0                         0                         0    2.000000000000000e-001
    6.000000000000000e-001                         0    2.000000000000000e-001                         0                         0    2.000000000000000e-001
    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0                         0    2.000000000000000e-001
    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0                         0    2.000000000000000e-001
                         0    6.000000000000000e-001    2.000000000000000e-001                         0                         0    2.000000000000000e-001
    4.000000000000000e-001                         0    4.000000000000000e-001                         0                         0    2.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0                         0    2.000000000000000e-001
                         0    4.000000000000000e-001    4.000000000000000e-001                         0                         0    2.000000000000000e-001
    2.000000000000000e-001                         0    6.000000000000000e-001                         0                         0    2.000000000000000e-001
                         0    2.000000000000000e-001    6.000000000000000e-001                         0                         0    2.000000000000000e-001
                         0                         0    8.000000000000000e-001                         0                         0    2.000000000000000e-001
    6.000000000000000e-001                         0                         0    2.000000000000000e-001                         0    2.000000000000000e-001
    4.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001                         0    2.000000000000000e-001
    2.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001                         0    2.000000000000000e-001
                         0    6.000000000000000e-001                         0    2.000000000000000e-001                         0    2.000000000000000e-001
    4.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001
                         0    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001
    2.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001
                         0    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001
                         0                         0    6.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001
    4.000000000000000e-001                         0                         0    4.000000000000000e-001                         0    2.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001                         0    2.000000000000000e-001
                         0    4.000000000000000e-001                         0    4.000000000000000e-001                         0    2.000000000000000e-001
    2.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001
                         0    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001
                         0                         0    4.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001
    2.000000000000000e-001                         0                         0    6.000000000000000e-001                         0    2.000000000000000e-001
                         0    2.000000000000000e-001                         0    6.000000000000000e-001                         0    2.000000000000000e-001
                         0                         0    2.000000000000000e-001    6.000000000000000e-001                         0    2.000000000000000e-001
                         0                         0                         0    8.000000000000000e-001                         0    2.000000000000000e-001
    6.000000000000000e-001                         0                         0                         0    2.000000000000000e-001    2.000000000000000e-001
    4.000000000000000e-001    2.000000000000000e-001                         0                         0    2.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001    4.000000000000000e-001                         0                         0    2.000000000000000e-001    2.000000000000000e-001
                         0    6.000000000000000e-001                         0                         0    2.000000000000000e-001    2.000000000000000e-001
    4.000000000000000e-001                         0    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001
                         0    4.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001                         0    4.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001
                         0    2.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001
                         0                         0    6.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001
    4.000000000000000e-001                         0                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
                         0    4.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
                         0                         0    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001                         0                         0    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
                         0    2.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
                         0                         0    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
                         0                         0                         0    6.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001
    4.000000000000000e-001                         0                         0                         0    4.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001    2.000000000000000e-001                         0                         0    4.000000000000000e-001    2.000000000000000e-001
                         0    4.000000000000000e-001                         0                         0    4.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001                         0    2.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001
                         0    2.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001
                         0                         0    4.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001                         0                         0    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001
                         0    2.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001
                         0                         0    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001
                         0                         0                         0    4.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001
    2.000000000000000e-001                         0                         0                         0    6.000000000000000e-001    2.000000000000000e-001
                         0    2.000000000000000e-001                         0                         0    6.000000000000000e-001    2.000000000000000e-001
                         0                         0    2.000000000000000e-001                         0    6.000000000000000e-001    2.000000000000000e-001
                         0                         0                         0    2.000000000000000e-001    6.000000000000000e-001    2.000000000000000e-001
                         0                         0                         0                         0    8.000000000000000e-001    2.000000000000000e-001
    8.000000000000000e-001    2.000000000000000e-001                         0                         0                         0                         0
    6.000000000000000e-001    4.000000000000000e-001                         0                         0                         0                         0
    4.000000000000000e-001    6.000000000000000e-001                         0                         0                         0                         0
    2.000000000000000e-001    8.000000000000000e-001                         0                         0                         0                         0
    8.000000000000000e-001                         0    2.000000000000000e-001                         0                         0                         0
    6.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0                         0                         0
    4.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0                         0                         0
    2.000000000000000e-001    6.000000000000000e-001    2.000000000000000e-001                         0                         0                         0
                         0    8.000000000000000e-001    2.000000000000000e-001                         0                         0                         0
    6.000000000000000e-001                         0    4.000000000000000e-001                         0                         0                         0
    4.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0                         0                         0
    2.000000000000000e-001    4.000000000000000e-001    4.000000000000000e-001                         0                         0                         0
                         0    6.000000000000000e-001    4.000000000000000e-001                         0                         0                         0
    4.000000000000000e-001                         0    6.000000000000000e-001                         0                         0                         0
    2.000000000000000e-001    2.000000000000000e-001    6.000000000000000e-001                         0                         0                         0
                         0    4.000000000000000e-001    6.000000000000000e-001                         0                         0                         0
    2.000000000000000e-001                         0    8.000000000000000e-001                         0                         0                         0
                         0    2.000000000000000e-001    8.000000000000000e-001                         0                         0                         0
    8.000000000000000e-001                         0                         0    2.000000000000000e-001                         0                         0
    6.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001                         0                         0
    4.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001                         0                         0
    2.000000000000000e-001    6.000000000000000e-001                         0    2.000000000000000e-001                         0                         0
                         0    8.000000000000000e-001                         0    2.000000000000000e-001                         0                         0
    6.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001                         0                         0
    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0                         0
    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0                         0
                         0    6.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0                         0
    4.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001                         0                         0
    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0                         0
                         0    4.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0                         0
    2.000000000000000e-001                         0    6.000000000000000e-001    2.000000000000000e-001                         0                         0
                         0    2.000000000000000e-001    6.000000000000000e-001    2.000000000000000e-001                         0                         0
                         0                         0    8.000000000000000e-001    2.000000000000000e-001                         0                         0
    6.000000000000000e-001                         0                         0    4.000000000000000e-001                         0                         0
    4.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001                         0                         0
    2.000000000000000e-001    4.000000000000000e-001                         0    4.000000000000000e-001                         0                         0
                         0    6.000000000000000e-001                         0    4.000000000000000e-001                         0                         0
    4.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001                         0                         0
    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0                         0
                         0    4.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0                         0
    2.000000000000000e-001                         0    4.000000000000000e-001    4.000000000000000e-001                         0                         0
                         0    2.000000000000000e-001    4.000000000000000e-001    4.000000000000000e-001                         0                         0
                         0                         0    6.000000000000000e-001    4.000000000000000e-001                         0                         0
    4.000000000000000e-001                         0                         0    6.000000000000000e-001                         0                         0
    2.000000000000000e-001    2.000000000000000e-001                         0    6.000000000000000e-001                         0                         0
                         0    4.000000000000000e-001                         0    6.000000000000000e-001                         0                         0
    2.000000000000000e-001                         0    2.000000000000000e-001    6.000000000000000e-001                         0                         0
                         0    2.000000000000000e-001    2.000000000000000e-001    6.000000000000000e-001                         0                         0
                         0                         0    4.000000000000000e-001    6.000000000000000e-001                         0                         0
    2.000000000000000e-001                         0                         0    8.000000000000000e-001                         0                         0
                         0    2.000000000000000e-001                         0    8.000000000000000e-001                         0                         0
                         0                         0    2.000000000000000e-001    8.000000000000000e-001                         0                         0
    8.000000000000000e-001                         0                         0                         0    2.000000000000000e-001                         0
    6.000000000000000e-001    2.000000000000000e-001                         0                         0    2.000000000000000e-001                         0
    4.000000000000000e-001    4.000000000000000e-001                         0                         0    2.000000000000000e-001                         0
    2.000000000000000e-001    6.000000000000000e-001                         0                         0    2.000000000000000e-001                         0
                         0    8.000000000000000e-001                         0                         0    2.000000000000000e-001                         0
    6.000000000000000e-001                         0    2.000000000000000e-001                         0    2.000000000000000e-001                         0
    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001                         0
    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001                         0
                         0    6.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001                         0
    4.000000000000000e-001                         0    4.000000000000000e-001                         0    2.000000000000000e-001                         0
    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001                         0
                         0    4.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001                         0
    2.000000000000000e-001                         0    6.000000000000000e-001                         0    2.000000000000000e-001                         0
                         0    2.000000000000000e-001    6.000000000000000e-001                         0    2.000000000000000e-001                         0
                         0                         0    8.000000000000000e-001                         0    2.000000000000000e-001                         0
    6.000000000000000e-001                         0                         0    2.000000000000000e-001    2.000000000000000e-001                         0
    4.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001                         0
    2.000000000000000e-001    4.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001                         0
                         0    6.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001                         0
    4.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0
    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0
                         0    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0
    2.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0
                         0    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0
                         0                         0    6.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0
    4.000000000000000e-001                         0                         0    4.000000000000000e-001    2.000000000000000e-001                         0
    2.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001                         0
                         0    4.000000000000000e-001                         0    4.000000000000000e-001    2.000000000000000e-001                         0
    2.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0
                         0    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0
                         0                         0    4.000000000000000e-001    4.000000000000000e-001    2.000000000000000e-001                         0
    2.000000000000000e-001                         0                         0    6.000000000000000e-001    2.000000000000000e-001                         0
                         0    2.000000000000000e-001                         0    6.000000000000000e-001    2.000000000000000e-001                         0
                         0                         0    2.000000000000000e-001    6.000000000000000e-001    2.000000000000000e-001                         0
                         0                         0                         0    8.000000000000000e-001    2.000000000000000e-001                         0
    6.000000000000000e-001                         0                         0                         0    4.000000000000000e-001                         0
    4.000000000000000e-001    2.000000000000000e-001                         0                         0    4.000000000000000e-001                         0
    2.000000000000000e-001    4.000000000000000e-001                         0                         0    4.000000000000000e-001                         0
                         0    6.000000000000000e-001                         0                         0    4.000000000000000e-001                         0
    4.000000000000000e-001                         0    2.000000000000000e-001                         0    4.000000000000000e-001                         0
    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001                         0
                         0    4.000000000000000e-001    2.000000000000000e-001                         0    4.000000000000000e-001                         0
    2.000000000000000e-001                         0    4.000000000000000e-001                         0    4.000000000000000e-001                         0
                         0    2.000000000000000e-001    4.000000000000000e-001                         0    4.000000000000000e-001                         0
                         0                         0    6.000000000000000e-001                         0    4.000000000000000e-001                         0
    4.000000000000000e-001                         0                         0    2.000000000000000e-001    4.000000000000000e-001                         0
    2.000000000000000e-001    2.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001                         0
                         0    4.000000000000000e-001                         0    2.000000000000000e-001    4.000000000000000e-001                         0
    2.000000000000000e-001                         0    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0
                         0    2.000000000000000e-001    2.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0
                         0                         0    4.000000000000000e-001    2.000000000000000e-001    4.000000000000000e-001                         0
    2.000000000000000e-001                         0                         0    4.000000000000000e-001    4.000000000000000e-001                         0
                         0    2.000000000000000e-001                         0    4.000000000000000e-001    4.000000000000000e-001                         0
                         0                         0    2.000000000000000e-001    4.000000000000000e-001    4.000000000000000e-001                         0
                         0                         0                         0    6.000000000000000e-001    4.000000000000000e-001                         0
    4.000000000000000e-001                         0                         0                         0    6.000000000000000e-001                         0
    2.000000000000000e-001    2.000000000000000e-001                         0                         0    6.000000000000000e-001                         0
                         0    4.000000000000000e-001                         0                         0    6.000000000000000e-001                         0
    2.000000000000000e-001                         0    2.000000000000000e-001                         0    6.000000000000000e-001                         0
                         0    2.000000000000000e-001    2.000000000000000e-001                         0    6.000000000000000e-001                         0
                         0                         0    4.000000000000000e-001                         0    6.000000000000000e-001                         0
    2.000000000000000e-001                         0                         0    2.000000000000000e-001    6.000000000000000e-001                         0
                         0    2.000000000000000e-001                         0    2.000000000000000e-001    6.000000000000000e-001                         0
                         0                         0    2.000000000000000e-001    2.000000000000000e-001    6.000000000000000e-001                         0
                         0                         0                         0    4.000000000000000e-001    6.000000000000000e-001                         0
    2.000000000000000e-001                         0                         0                         0    8.000000000000000e-001                         0
                         0    2.000000000000000e-001                         0                         0    8.000000000000000e-001                         0
                         0                         0    2.000000000000000e-001                         0    8.000000000000000e-001                         0
                         0                         0                         0    2.000000000000000e-001    8.000000000000000e-001                         0
