  1.0007239e-001  8.0175931e-001  4.2457789e-002  5.5710510e-002
  4.3714115e-001  8.8617257e-002  3.5449559e-001  1.1974600e-001
  7.4385504e-001  3.7155315e-002  1.3686852e-002  2.0530279e-001
  6.6157315e-002  6.9689615e-001  8.9447315e-002  1.4749922e-001
  1.7023506e-001  1.0432761e-001  5.0236535e-001  2.2307198e-001
  2.6967581e-002  1.5411033e-002  7.1821603e-003  9.5043923e-001
  5.2456792e-001  2.9158673e-001  5.9290126e-002  1.2455523e-001
  2.8860390e-002  7.9492885e-002  5.6842479e-001  3.2322194e-001
  4.2862770e-002  6.5400005e-002  8.4937971e-001  4.2357517e-002
  2.2401448e-001  3.7824286e-001  1.0639616e-001  2.9134650e-001
  2.6522476e-002  9.5861224e-001  8.6590271e-003  6.2062554e-003
  5.5179650e-001  4.4556228e-002  3.6227342e-001  4.1373845e-002
  7.1241025e-002  3.4109430e-001  1.2487875e-001  4.6278593e-001
  8.0555420e-002  7.6651388e-001  8.0670943e-002  7.2259754e-002
  1.9545838e-001  8.1995224e-002  6.0874533e-001  1.1380106e-001
  4.2340655e-001  1.4635010e-001  6.7763327e-002  3.6248003e-001
  8.7593541e-001  8.7877610e-002  1.7098349e-002  1.9088634e-002
  6.8184274e-002  7.9238390e-002  6.7140465e-001  1.8117269e-001
  1.2669520e-001  1.3115099e-001  7.6070765e-002  6.6608305e-001
  3.2583079e-001  4.0220350e-001  1.1354568e-001  1.5842003e-001
  3.7888768e-001  3.0074973e-002  4.3293486e-001  1.5810250e-001
  1.4020105e-002  6.0151198e-002  4.3976861e-002  8.8185184e-001
  1.4425635e-001  4.2160041e-001  1.5737693e-001  2.7676632e-001
  6.5298756e-002  8.4936481e-001  5.7815432e-002  2.7520999e-002
  2.8222681e-002  7.5410096e-003  9.5700454e-001  7.2317723e-003
  7.4722164e-001  9.9608681e-002  4.7099677e-002  1.0607000e-001
  4.7638204e-002  7.3240061e-001  1.3692584e-001  8.3035350e-002
  5.1473413e-002  3.8807007e-002  8.5286211e-001  5.6857473e-002
  2.9550378e-001  2.1160804e-001  1.2445426e-001  3.6843392e-001
  4.4595265e-001  3.6524733e-001  1.0714401e-001  8.1656007e-002
  8.3637467e-001  7.0941641e-003  1.3813875e-001  1.8392412e-002
  9.8837163e-002  1.9182013e-001  1.4009518e-001  5.6924752e-001
  2.1003246e-001  4.4558358e-001  1.7649678e-001  1.6788718e-001
  6.7667064e-002  1.2449750e-002  7.6120334e-001  1.5867985e-001
  5.0150961e-001  6.6859705e-002  6.1507373e-002  3.7012331e-001
  6.0298180e-002  4.4785823e-001  2.2501845e-001  2.6682514e-001
  5.5754852e-002  7.6506929e-001  1.3841335e-001  4.0762509e-002
  1.1597077e-001  5.9999493e-002  7.2102602e-002  7.5192713e-001
  4.5999780e-001  2.1259336e-001  1.3178206e-001  1.9562678e-001
  6.6661152e-001  2.2875208e-001  7.5076616e-002  2.9559783e-002
  1.1968704e-002  1.8486910e-002  3.1510192e-002  9.3803419e-001
  1.9760759e-001  2.5212577e-001  1.9121766e-001  3.5904899e-001
  2.7135794e-001  4.3286613e-001  1.9595155e-001  9.9824374e-002
  5.6471433e-002  6.5005947e-003  9.1594484e-001  2.1083130e-002
  9.7420317e-001  6.1513755e-003  5.7462940e-003  1.3899156e-002
  1.2043521e-001  4.5353784e-001  2.5881137e-001  1.6721557e-001
  3.3618382e-002  8.0775181e-001  1.4633600e-001  1.2293810e-002
  3.2901275e-001  1.1257226e-001  1.3262355e-001  4.2579143e-001
  6.5778043e-001  1.5177323e-001  1.0522161e-001  8.5224738e-002
  2.5264490e-002  6.3502527e-001  2.9469863e-001  4.5011606e-002
  1.0061140e-001  9.3939138e-002  1.4699453e-001  6.5845494e-001
  2.9627381e-001  2.6346016e-001  2.1903235e-001  2.2123368e-001
  3.3060025e-001  3.7961885e-001  2.3544699e-001  5.4333920e-002
  5.7659410e-001  2.1793878e-002  5.1205534e-002  3.5040649e-001
  1.0719926e-001  2.7404585e-001  2.7379904e-001  3.4495586e-001
  1.5866530e-001  4.2428333e-001  3.1591642e-001  1.0113496e-001
  4.6518292e-002  1.1181843e-002  6.8316739e-002  8.7398313e-001
  5.5431462e-001  1.0741857e-001  1.3107839e-001  2.0718842e-001
  1.4200141e-002  4.4175285e-001  3.8219302e-001  1.6185399e-001
  1.6210505e-002  3.3837297e-001  1.1294789e-002  6.3412173e-001
  2.1814143e-001  1.3853076e-001  2.1390650e-001  4.2942131e-001
  3.9642138e-001  2.3763783e-001  2.3694666e-001  1.2899413e-001
  3.1489455e-001  2.0752914e-001  4.5966720e-001  1.7909112e-002
  4.9650978e-002  1.1076197e-001  2.3298541e-001  6.0660164e-001
  1.7644514e-001  2.7932254e-001  3.2245765e-001  2.2177467e-001
  1.5392726e-001  3.1508982e-001  4.8186700e-001  4.9115921e-002
  2.7675516e-001  4.3339504e-002  1.5127893e-001  5.2862640e-001
  8.3418843e-001  4.7045308e-002  6.3836864e-002  5.4929394e-002
  6.9418165e-002  3.4805253e-001  4.9660623e-001  8.5923072e-002
  1.4917673e-002  9.4244105e-001  7.1424135e-003  3.5498861e-002
  3.4583533e-001  1.4866812e-001  2.4390209e-001  2.6159446e-001
  5.0692739e-001  1.7493532e-001  2.5371449e-001  6.4422800e-002
  9.7979563e-003  6.4840316e-001  3.8452374e-002  3.0334651e-001
  1.2665449e-001  1.4843164e-001  3.0990069e-001  4.1501318e-001
  2.2827139e-001  2.5091166e-001  3.8670658e-001  1.3411037e-001
  1.7772728e-001  2.7817152e-001  3.1285819e-002  5.1281538e-001
  6.0971413e-001  4.3630718e-002  1.2912905e-001  2.1752611e-001
  7.3885149e-002  2.6733147e-001  4.5291358e-001  2.0586981e-001
  4.2766513e-003  1.4528933e-002  2.4529861e-003  9.7874143e-001
  1.3973679e-001  4.2553673e-002  2.5962277e-001  5.5808676e-001
  4.8370546e-001  1.2751239e-001  2.4590471e-001  1.4287744e-001
  6.4682285e-001  6.0066187e-002  2.7772264e-001  1.5388325e-002
  2.4975993e-002  8.6497302e-001  2.8888385e-002  8.1162605e-002
  2.0502054e-001  1.5969181e-001  3.6687861e-001  2.6840904e-001
  2.2668523e-001  1.7283643e-001  5.3592691e-001  6.4551421e-002
  3.9076067e-001  4.2077110e-001  3.9107158e-002  1.4936107e-001
  3.3465722e-002  1.4551212e-001  4.2898407e-001  3.9203808e-001
  1.0496648e-001  2.0884687e-001  5.7468132e-001  1.1150533e-001
  1.5954465e-001  4.1824864e-001  6.4386522e-002  3.5782018e-001
  3.1610049e-001  6.4745607e-002  2.8945445e-001  3.2969945e-001
  6.6097003e-001  7.5291267e-002  2.0637553e-001  5.7363168e-002
  4.1542600e-002  2.9554788e-001  6.4633679e-002  5.9827584e-001
  2.4639914e-002  1.2283973e-002  3.9726890e-001  5.6580721e-001
  2.7062819e-001  1.4436487e-001  4.2559254e-001  1.5941439e-001
  2.1025868e-001  1.0091961e-001  2.9274923e-002  6.5954679e-001
  7.0805128e-001  2.4502159e-001  1.6776448e-002  3.0150679e-002
  9.8295620e-002  1.4817856e-001  5.0674611e-001  2.4677971e-001
  2.2824522e-002  3.0991760e-002  9.3435642e-001  1.1827296e-002
  2.4652439e-001  5.1786768e-001  7.1271400e-002  1.6433653e-001
  5.2530088e-001  5.8003807e-002  2.5730936e-001  1.5938596e-001
  1.7144139e-002  1.0925596e-001  8.1463191e-001  5.8967991e-002
  1.1039957e-001  4.8321746e-001  1.0057978e-001  3.0580318e-001
  1.5202054e-001  5.7799542e-002  4.4447620e-001  3.4570371e-001
  2.8564865e-001  9.8449353e-002  5.4045400e-001  7.5447995e-002
  6.6092023e-001  1.3724783e-001  3.8852647e-002  1.6297929e-001
  1.3733412e-002  9.2464498e-001  3.1272968e-002  3.0348644e-002
  1.2545180e-001  1.2026469e-001  6.2039818e-001  1.3388532e-001
  2.2178977e-001  2.1240847e-001  7.7797743e-002  4.8800402e-001
  3.2592179e-001  5.3484698e-001  6.3002132e-002  7.6229098e-002
  8.5995455e-001  1.6796265e-002  9.4593752e-002  2.8655436e-002
  5.5798945e-002  1.4275901e-001  6.6118969e-002  7.3532308e-001
  1.6530872e-001  5.5640177e-001  1.1062008e-001  1.6766943e-001
  2.5202926e-001  6.5805903e-002  4.8604245e-001  1.9612239e-001
  2.0014773e-001  3.6056504e-002  2.1004383e-002  7.4279139e-001
  4.3898065e-002  5.2528090e-001  1.4755620e-001  2.8326483e-001
  4.7951477e-002  3.1600841e-002  6.0519435e-001  3.1525333e-001
  4.9139361e-002  3.2285561e-002  8.9331427e-001  2.5260813e-002
  4.0652424e-001  2.6019120e-001  9.5819311e-002  2.3746525e-001
  4.6222611e-001  4.6824715e-001  4.1889857e-002  2.7636877e-002
  3.1979096e-002  6.4978586e-002  8.2854133e-001  7.4500992e-002
  1.6509162e-001  2.7788702e-001  1.2950747e-001  4.2751389e-001
  2.0939476e-001  5.8643907e-001  1.1178098e-001  9.2385194e-002
  3.1272048e-001  4.8535422e-002  5.5091679e-001  8.7827315e-002
  9.0856235e-001  2.1378201e-002  1.2435551e-002  5.7623894e-002
  9.8754750e-002  5.7007739e-001  1.6310017e-001  1.6806769e-001
  9.8923693e-002  4.6619810e-002  6.8997362e-001  1.6448287e-001
  2.4701586e-001  1.0850629e-001  7.8948537e-002  5.6552932e-001
  6.0795816e-001  2.0927882e-001  7.9958823e-002  1.0280420e-001
  4.9965104e-003  9.4978679e-001  3.4025564e-002  1.1191133e-002
  5.3920497e-002  6.4173259e-002  5.9528673e-002  8.2237757e-001
  2.6978750e-001  3.2217613e-001  1.5607391e-001  2.5196246e-001
  2.4616030e-001  5.9671150e-001  1.0959692e-001  4.7531282e-002
  1.5069411e-001  8.4917451e-003  1.0510177e-002  8.3030397e-001
  9.3276396e-002  3.2004850e-001  1.9213610e-001  3.9453901e-001
  1.3465487e-001  5.8616279e-001  1.7937466e-001  9.9807687e-002
  5.9729675e-002  1.9542007e-002  8.8159737e-001  3.9130952e-002
  5.1176997e-001  1.3138029e-001  9.7241555e-002  2.5960819e-001
  9.5338147e-001  2.7238851e-002  1.1385560e-002  7.9941168e-003
  2.1660051e-002  1.8573437e-002  8.6618928e-001  9.3577235e-002
  1.9139606e-001  1.5436489e-001  1.4229699e-001  5.1194206e-001
  3.7621814e-001  3.1275656e-001  1.6562097e-001  1.4540433e-001
  2.7916157e-001  5.9501206e-001  1.0663784e-001  1.9188521e-002
  3.8052767e-002  1.1624819e-001  1.3742609e-001  7.0827295e-001
  1.6760872e-001  3.5271562e-001  2.2904513e-001  2.5063053e-001
  1.5435024e-001  5.7652348e-001  2.1328258e-001  5.5843704e-002
  2.3146091e-001  4.7901617e-002  7.7468530e-002  6.4316895e-001
  8.0020433e-001  6.9762896e-002  5.4938846e-002  7.5093926e-002
  6.9347359e-002  5.4981445e-001  2.8086816e-001  9.9970025e-002
  3.2602695e-002  1.9010796e-002  4.9790291e-002  8.9859622e-001
  3.3478242e-001  1.8432341e-001  1.7672861e-001  3.0416556e-001
  5.0505239e-001  2.5635248e-001  1.6284118e-001  7.5753955e-002
  4.9937371e-001  3.3326320e-001  1.6694468e-001  4.1840773e-004
